,Unnamed: 0,ISBN,Image,Link,Name,Genre,Book-Title,Book-Author,Year-Of-Publication,Publisher_y,Image-URL-S,Image-URL-M,Image-URL-L
2001,2001,553280902,0553280902.jpg,http://ecx.images-amazon.com/images/I/41qnoWuC8kL.jpg,Hondo: A Novel,Literature & Fiction,Hondo,LOUIS L'AMOUR,1983,Bantam,http://images.amazon.com/images/P/0553280902.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553280902.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553280902.01.LZZZZZZZ.jpg
2002,2002,553276832,0553276832.jpg,http://ecx.images-amazon.com/images/I/51lhi11G60L.jpg,Ride the River: The Sacketts: A Novel,Literature & Fiction,Ride the River : The Sacketts (Sacketts),Louis L'Amour,1983,Bantam,http://images.amazon.com/images/P/0553276832.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553276832.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553276832.01.LZZZZZZZ.jpg
2003,2003,671001167,0671001167.jpg,http://ecx.images-amazon.com/images/I/51u%2Bg8VBTZL.jpg,Dead Man's Walk (Lonesome Dove),Literature & Fiction,Dead Man's Walk,Larry McMurtry,1996,Pocket,http://images.amazon.com/images/P/0671001167.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671001167.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671001167.01.LZZZZZZZ.jpg
2004,2004,553276905,0553276905.jpg,http://ecx.images-amazon.com/images/I/51yyDA-3iQL.jpg,The Warrior's Path: The Sacketts: A Novel,Literature & Fiction,The Warrior's Path : The Sacketts (Sacketts),Louis L'Amour,1980,Bantam,http://images.amazon.com/images/P/0553276905.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553276905.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553276905.01.LZZZZZZZ.jpg
2005,2005,553252313,0553252313.jpg,http://ecx.images-amazon.com/images/I/41oGVxXvvOL.jpg,Flint: A Novel,Literature & Fiction,Flint,LOUIS L'AMOUR,1997,Bantam,http://images.amazon.com/images/P/0553252313.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553252313.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553252313.01.LZZZZZZZ.jpg
2006,2006,055328181X,055328181X.jpg,http://ecx.images-amazon.com/images/I/51EAop1zoML.jpg,Long Ride Home,Literature & Fiction,Long Ride Home,LOUIS L'AMOUR,1998,Bantam,http://images.amazon.com/images/P/055328181X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055328181X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055328181X.01.LZZZZZZZ.jpg
2007,2007,684853868,0684853868.jpg,http://ecx.images-amazon.com/images/I/61Gle2CEfsL.jpg,The Last Picture Show (Thalia),Literature & Fiction,The LAST PICTURE SHOW : A Novel,Larry McMurtry,1999,Simon &amp, Schuster,http://images.amazon.com/images/P/0684853868.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684853868.01.MZZZZZZZ.jpg
2008,2008,671726528,0671726528.jpg,http://ecx.images-amazon.com/images/I/41c0B1WjHhL.jpg,Kon-Tiki: Across the Pacific in a Raft,Literature & Fiction,Kon-Tiki: Across the Pacific by Raft,Thor Heyerdahl,1990,Pocket,http://images.amazon.com/images/P/0671726528.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671726528.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671726528.01.LZZZZZZZ.jpg
2009,2009,067101756X,067101756X.jpg,http://ecx.images-amazon.com/images/I/51dSmWMygBL.jpg,The Day After Roswell,Literature & Fiction,The Day After Roswell,Philip Corso,1998,Pocket,http://images.amazon.com/images/P/067101756X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067101756X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067101756X.01.LZZZZZZZ.jpg
2010,2010,451171357,0451171357.jpg,http://ecx.images-amazon.com/images/I/41s0EHhwTlL.jpg,The Agony and the Ecstasy: A Biographical Novel of Michelangelo,Literature & Fiction,The Agony and the Ecstasy: A Biographical Novel of Michelangelo,Irving Stone,1996,Signet Book,http://images.amazon.com/images/P/0451171357.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451171357.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451171357.01.LZZZZZZZ.jpg
2011,2011,826328091,0826328091.jpg,http://ecx.images-amazon.com/images/I/51-81CZZigL.jpg,The Education of Little Tree,Literature & Fiction,The Education of Little Tree,Forrest Carter,2001,University of New Mexico Press,http://images.amazon.com/images/P/0826328091.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0826328091.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0826328091.01.LZZZZZZZ.jpg
2012,2012,898702682,0898702682.jpg,http://ecx.images-amazon.com/images/I/51Mx1-%2BLlLL.jpg,Joan of Arc,Literature & Fiction,Joan of Arc,Mark Twain,1989,Ignatius Press,http://images.amazon.com/images/P/0898702682.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0898702682.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0898702682.01.LZZZZZZZ.jpg
2013,2013,891418148,0891418148.jpg,http://ecx.images-amazon.com/images/I/51k4tqorPQL.jpg,Death Traps: The Survival of an American Armored Division in World War II,Literature & Fiction,Death Traps : The Survival of an American Armored Division in World War II,BELTON Y. COOPER,2003,Presidio Press,http://images.amazon.com/images/P/0891418148.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0891418148.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0891418148.01.LZZZZZZZ.jpg
2014,2014,743428188,0743428188.jpg,http://ecx.images-amazon.com/images/I/51397Supd5L.jpg,The Twentieth Wife: A Novel,Literature & Fiction,The Twentieth Wife: A Novel,Indu Sundaresan,2003,Washington Square Press,http://images.amazon.com/images/P/0743428188.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743428188.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743428188.01.LZZZZZZZ.jpg
2015,2015,037572706X,037572706X.jpg,http://ecx.images-amazon.com/images/I/51WlI3fKjjL.jpg,Julian: A Novel,Literature & Fiction,Julian : A Novel (Vintage Interational),GORE VIDAL,2003,Vintage,http://images.amazon.com/images/P/037572706X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037572706X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037572706X.01.LZZZZZZZ.jpg
2016,2016,679728899,0679728899.jpg,http://ecx.images-amazon.com/images/I/51Dn%2BP2B7NL.jpg,Death Comes for the Archbishop (Vintage Classics),Literature & Fiction,Death Comes for the Archbishop (Vintage Classics),Willa Cather,1990,Vintage,http://images.amazon.com/images/P/0679728899.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679728899.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679728899.01.LZZZZZZZ.jpg
2017,2017,310220211,0310220211.jpg,http://ecx.images-amazon.com/images/I/51Sor0TPLqL.jpg,The Book of God,Literature & Fiction,"Book of God, The",Walter Jr. Wangerin,1998,Zondervan Publishing Company,http://images.amazon.com/images/P/0310220211.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0310220211.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0310220211.01.LZZZZZZZ.jpg
2018,2018,800786084,0800786084.jpg,http://ecx.images-amazon.com/images/I/51aI-odgghL.jpg,In His Steps,Literature & Fiction,In His Steps,Charles M. Sheldon,1993,Revell,http://images.amazon.com/images/P/0800786084.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0800786084.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0800786084.01.LZZZZZZZ.jpg
2019,2019,394748468,0394748468.jpg,http://ecx.images-amazon.com/images/I/51Ojd-sQrIL.jpg,The Norse Myths (The Pantheon Fairy Tale and Folklore Library),Literature & Fiction,Norse Myths (Pantheon Fairy Tale and Folklore Library),Kevin Crossley-Holland,1981,Pantheon Books,http://images.amazon.com/images/P/0394748468.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394748468.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394748468.01.LZZZZZZZ.jpg
2020,2020,385722206,0385722206.jpg,http://ecx.images-amazon.com/images/I/41xsAOT8vdL.jpg,Balzac and the Little Chinese Seamstress: A Novel,Literature & Fiction,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,2002,Anchor,http://images.amazon.com/images/P/0385722206.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385722206.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385722206.01.LZZZZZZZ.jpg
2021,2021,345441702,0345441702.jpg,http://ecx.images-amazon.com/images/I/519V9je3XiL.jpg,The Sicilian,Literature & Fiction,The Sicilian,MARIO PUZO,2001,Ballantine Books,http://images.amazon.com/images/P/0345441702.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345441702.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345441702.01.LZZZZZZZ.jpg
2022,2022,385061188,0385061188.jpg,http://ecx.images-amazon.com/images/I/41Zn%2BONy7ML.jpg,Pocho,Literature & Fiction,Pocho,J. A. Villarreal,1970,Anchor,http://images.amazon.com/images/P/0385061188.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385061188.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385061188.01.LZZZZZZZ.jpg
2023,2023,345412214,0345412214.jpg,http://ecx.images-amazon.com/images/I/51EOkVEZStL.jpg,The Last Don,Literature & Fiction,The Last Don,MARIO PUZO,1997,Ballantine Books,http://images.amazon.com/images/P/0345412214.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345412214.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345412214.01.LZZZZZZZ.jpg
2024,2024,743246071,0743246071.jpg,http://ecx.images-amazon.com/images/I/51WKWGSP5gL.jpg,The Queen's Fool,Literature & Fiction,The Queen's Fool : A Novel,Philippa Gregory,2004,Touchstone,http://images.amazon.com/images/P/0743246071.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743246071.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743246071.01.LZZZZZZZ.jpg
2025,2025,312300530,0312300530.jpg,http://ecx.images-amazon.com/images/I/41RK8WCejNL.jpg,The Last Jew,Literature & Fiction,The Last Jew,Noah Gordon,2002,St. Martin's Griffin,http://images.amazon.com/images/P/0312300530.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312300530.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312300530.01.LZZZZZZZ.jpg
2026,2026,140188932,0140188932.jpg,http://ecx.images-amazon.com/images/I/51oNh5N-9SL.jpg,"If Not Now, When? (Penguin Twentieth-Century Classics)",Literature & Fiction,"If Not Now, When? (Penguin Twentieth-Century Classics)",Primo Levi,1995,Penguin Books,http://images.amazon.com/images/P/0140188932.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140188932.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140188932.01.LZZZZZZZ.jpg
2027,2027,156011166,0156011166.jpg,http://ecx.images-amazon.com/images/I/41YtvqmsSRL.jpg,A Journey to the End of the Millennium - A Novel of the Middle Ages,Literature & Fiction,A Journey to the End of the Millennium - A Novel of the Middle Ages,A. B. Yehoshua,2000,Harvest Books,http://images.amazon.com/images/P/0156011166.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156011166.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156011166.01.LZZZZZZZ.jpg
2028,2028,345422473,0345422473.jpg,http://ecx.images-amazon.com/images/I/51sFebSmBwL.jpg,Gods and Generals: A Novel of the Civil War (Civil War Trilogy),Literature & Fiction,Gods and Generals,Jeff Shaara,1998,Ballantine Books,http://images.amazon.com/images/P/0345422473.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345422473.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345422473.01.LZZZZZZZ.jpg
2029,2029,316954993,0316954993.jpg,http://ecx.images-amazon.com/images/I/4144X8U7G5L.jpg,War and Remembrance,Literature & Fiction,War and Remembrance,Herman Wouk,2002,Back Bay Books,http://images.amazon.com/images/P/0316954993.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316954993.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316954993.01.LZZZZZZZ.jpg
2030,2030,385492510,0385492510.jpg,http://ecx.images-amazon.com/images/I/519VFcECZ3L.jpg,Gates of Fire,Literature & Fiction,Gates of Fire: An Epic Novel of the Battle of Thermopylae,Steven Pressfield,1998,Doubleday Books,http://images.amazon.com/images/P/0385492510.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385492510.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385492510.01.LZZZZZZZ.jpg
2031,2031,688149553,0688149553.jpg,http://ecx.images-amazon.com/images/I/41%2BElTXL8sL.jpg,Mash: A Novel About Three Army Doctors,Literature & Fiction,Mash: A Novel About Three Army Doctors,Richard Hooker,1997,Perennial,http://images.amazon.com/images/P/0688149553.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688149553.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688149553.01.LZZZZZZZ.jpg
2032,2032,142500739,0142500739.jpg,http://ecx.images-amazon.com/images/I/519GA88GZ4L.jpg,Soldier X,Literature & Fiction,Soldier X,Don L. Wulffson,2003,Penguin USA (Paper),http://images.amazon.com/images/P/0142500739.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142500739.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142500739.01.LZZZZZZZ.jpg
2033,2033,767902890,0767902890.jpg,http://ecx.images-amazon.com/images/I/51b304gqueL.jpg,The Things They Carried,Literature & Fiction,The Things They Carried,TIM O'BRIEN,1998,Broadway,http://images.amazon.com/images/P/0767902890.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767902890.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767902890.01.LZZZZZZZ.jpg
2034,2034,375760008,0375760008.jpg,http://ecx.images-amazon.com/images/I/511vq9chmjL.jpg,Night Soldiers: A Novel,Literature & Fiction,Night Soldiers : A Novel,ALAN FURST,2002,Random House Trade Paperbacks,http://images.amazon.com/images/P/0375760008.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375760008.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375760008.01.LZZZZZZZ.jpg
2035,2035,486280381,0486280381.jpg,http://ecx.images-amazon.com/images/I/519tSCgRAmL.jpg,Civil War Stories (Dover Thrift Editions),Literature & Fiction,Civil War Stories (Dover Thrift Editions),Ambrose Bierce,1994,Dover Publications,http://images.amazon.com/images/P/0486280381.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486280381.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486280381.01.LZZZZZZZ.jpg
2036,2036,871401738,0871401738.jpg,http://ecx.images-amazon.com/images/I/51TJl91seVL.jpg,Rashomon and Other Stories,Literature & Fiction,Rashomon and Other Stories,Ryunosuke Akutagawa,1999,Liveright Publishing Corporation,http://images.amazon.com/images/P/0871401738.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0871401738.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0871401738.01.LZZZZZZZ.jpg
2037,2037,440204682,0440204682.jpg,http://ecx.images-amazon.com/images/I/41b3XE5hdML.jpg,The Children's Story,Literature & Fiction,The Children's Story,James Clavell,1989,Dell,http://images.amazon.com/images/P/0440204682.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440204682.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440204682.01.LZZZZZZZ.jpg
2038,2038,393003043,0393003043.jpg,http://ecx.images-amazon.com/images/I/41OJmLJyxPL.jpg,The Overcoat and Other Tales of Good and Evil,Literature & Fiction,Overcoat and Other Tales of Good and Evil,Nikolai Vasilevich Gogol,1965,W. W. Norton &amp, Company,http://images.amazon.com/images/P/0393003043.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393003043.01.MZZZZZZZ.jpg
2039,2039,684853515,0684853515.jpg,http://ecx.images-amazon.com/images/I/719VEEXZTDL.gif,Hearts In Atlantis,Literature & Fiction,Hearts In Atlantis : New Fiction,Stephen King,1999,Scribner,http://images.amazon.com/images/P/0684853515.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684853515.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684853515.01.LZZZZZZZ.jpg
2040,2040,60911131,0060911131.jpg,http://ecx.images-amazon.com/images/I/516T80RUbXL.jpg,The War Prayer,Literature & Fiction,The War Prayer (Harper Colophon Books),Mark Twain,1984,Perennial,http://images.amazon.com/images/P/0060911131.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060911131.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060911131.01.LZZZZZZZ.jpg
2041,2041,393323579,0393323579.jpg,http://ecx.images-amazon.com/images/I/51FKH1JgstL.jpg,Servants of the Map: Stories,Literature & Fiction,Servants of the Map: Stories,Andrea Barrett,2003,W. W. Norton &amp, Company,http://images.amazon.com/images/P/0393323579.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393323579.01.MZZZZZZZ.jpg
2042,2042,195019059,0195019059.jpg,http://ecx.images-amazon.com/images/I/612ZzcbrbEL.jpg,King Arthur and His Knights: Selected Tales,Literature & Fiction,King Arthur and His Knights: Selected Tales (A Galaxy Book , 434),Thomas Malory,1976,Oxford University Press,http://images.amazon.com/images/P/0195019059.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0195019059.01.MZZZZZZZ.jpg
2043,2043,156011417,0156011417.jpg,http://ecx.images-amazon.com/images/I/51H2%2BK0s3-L.jpg,My Century,Literature & Fiction,My Century,Gunter Grass,2000,Harvest Books,http://images.amazon.com/images/P/0156011417.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156011417.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156011417.01.LZZZZZZZ.jpg
2044,2044,385311001,0385311001.jpg,http://ecx.images-amazon.com/images/I/51wKFrCAJ5L.jpg,Chickamauga and Other Civil War Stories,Literature & Fiction,Chickamauga : And Other Civil War Stories,SHELBY FOOTE,1993,Delta,http://images.amazon.com/images/P/0385311001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385311001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385311001.01.LZZZZZZZ.jpg
2045,2045,449300129,0449300129.jpg,http://ecx.images-amazon.com/images/I/412iBHm6ADL.jpg,Selected Short Stories of Nathaniel Hawthorne,Literature & Fiction,Selected Short Stories of Nathaniel Hawthorne,Alfred Kazin,1993,Fawcett Books,http://images.amazon.com/images/P/0449300129.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449300129.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449300129.01.LZZZZZZZ.jpg
2046,2046,159420036X,159420036X.jpg,http://ecx.images-amazon.com/images/I/41JV4DJ60TL.jpg,The Pacific and Other Stories,Literature & Fiction,The Pacific And Other Stories,Mark Helprin,2004,Penguin Books,http://images.amazon.com/images/P/159420036X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/159420036X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/159420036X.01.LZZZZZZZ.jpg
2047,2047,142000248,0142000248.jpg,http://ecx.images-amazon.com/images/I/51-jc3G75kL.jpg,Fire in Beulah,Literature & Fiction,Fire in Beulah,Rilla Askew,2002,Penguin Books,http://images.amazon.com/images/P/0142000248.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142000248.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142000248.01.LZZZZZZZ.jpg
2048,2048,252019814,0252019814.jpg,http://ecx.images-amazon.com/images/I/51B5QYX34QL.jpg,Chicago Stories (Prairie State Books),Literature & Fiction,Chicago Stories (Prairie State Books),James T. Farrell,1998,University of Illinois Press,http://images.amazon.com/images/P/0252019814.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0252019814.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0252019814.01.LZZZZZZZ.jpg
2049,2049,553275364,0553275364.jpg,http://ecx.images-amazon.com/images/I/51%2B064cQw8L.jpg,Lonigan,Literature & Fiction,Lonigan (Bantam Classic),LOUIS L'AMOUR,1988,Bantam,http://images.amazon.com/images/P/0553275364.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553275364.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553275364.01.LZZZZZZZ.jpg
2050,2050,142003581,0142003581.jpg,http://ecx.images-amazon.com/images/I/411HH7Y8M9L.jpg,The Stone Carvers,Literature & Fiction,The Stone Carvers,Jane Urquhart,2003,Penguin Books,http://images.amazon.com/images/P/0142003581.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142003581.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142003581.01.LZZZZZZZ.jpg
2051,2051,345409876,0345409876.jpg,http://ecx.images-amazon.com/images/I/51Mk1D-gjXL.jpg,Women Who Run with the Wolves,Literature & Fiction,Women Who Run with the Wolves,CLARISSA PINKOLA PHD ESTES,1996,Ballantine Books,http://images.amazon.com/images/P/0345409876.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345409876.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345409876.01.LZZZZZZZ.jpg
2052,2052,671212095,0671212095.jpg,http://ecx.images-amazon.com/images/I/51t19j2HsJL.jpg,How to Read a Book: The Classic Guide to Intelligent Reading (A Touchstone book),Literature & Fiction,How to Read a Book,Charles Van Doren,1972,Touchstone,http://images.amazon.com/images/P/0671212095.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671212095.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671212095.01.LZZZZZZZ.jpg
