,ISBN,Image,Link,Name,Publisher_x,Label,Genre,Book-Title,Book-Author,Year-Of-Publication,Publisher_y,Image-URL-S,Image-URL-M,Image-URL-L,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
2815,688031188,0688031188.jpg,http://ecx.images-amazon.com/images/I/21J6CKX9M7L.jpg,The Frugal Gourmet,Jeff Smith,7,"Cookbooks, Food & Wine",The Frugal Gourmet,Jeff Smith,1984,Harpercollins,http://images.amazon.com/images/P/0688031188.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688031188.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688031188.01.LZZZZZZZ.jpg,,,,
2816,688063470,0688063470.jpg,http://ecx.images-amazon.com/images/I/319gKRy%2BczL.jpg,The Frugal Gourmet Cooks American,Jeff Smith,7,"Cookbooks, Food & Wine",The Frugal Gourmet Cooks American,Jeff Smith,1987,Harpercollins,http://images.amazon.com/images/P/0688063470.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688063470.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688063470.01.LZZZZZZZ.jpg,,,,
2817,786883006,0786883006.jpg,http://ecx.images-amazon.com/images/I/41G1QH3F95L.jpg,The Daily Soup Cookbook,Leslie Kaul,7,"Cookbooks, Food & Wine",Daily Soup Cookbook,Leslie Kaul,1999,Hyperion,http://images.amazon.com/images/P/0786883006.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786883006.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786883006.01.LZZZZZZZ.jpg,,,,
2818,517568136,0517568136.jpg,http://ecx.images-amazon.com/images/I/612g5Y4-ixL.jpg,Cooking from Quilt Country : Hearty Recipes from Amish and Mennonite Kitchens,Marcia Adams,7,"Cookbooks, Food & Wine",Cooking from Quilt Country : Hearty Recipes from Amish and Mennonite Kitchens,MARCIA ADAMS,1988,Clarkson Potter,http://images.amazon.com/images/P/0517568136.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517568136.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517568136.01.LZZZZZZZ.jpg,,,,
2819,471267570,0471267570.jpg,http://ecx.images-amazon.com/images/I/51CcA4jhsLL.jpg,The Low-Carb Comfort Food Cookbook,Michael R. Eades,7,"Cookbooks, Food & Wine",The Low-Carb Comfort Food Cookbook,Michael R. Eades,2002,Wiley,http://images.amazon.com/images/P/0471267570.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0471267570.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0471267570.01.LZZZZZZZ.jpg,,,,
2820,767902793,0767902793.jpg,http://ecx.images-amazon.com/images/I/5194ZnO6qQL.jpg,How to Cook Without a Book: Recipes and Techniques Every Cook Should Know by Heart,Pam Anderson,7,"Cookbooks, Food & Wine",How to Cook Without a Book: Recipes and Techniques Every Cook Should Know by Heart,Pam Anderson,2000,Broadway Books,http://images.amazon.com/images/P/0767902793.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767902793.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767902793.01.LZZZZZZZ.jpg,,,,
2821,894808311,0894808311.jpg,http://ecx.images-amazon.com/images/I/512MDZuhUaL.jpg,The Silver Palate Good Times Cookbook,Sheila Lukins,7,"Cookbooks, Food & Wine",The Silver Palate Good Times Cookbook,Julee Rosso,1985,Workman Publishing,http://images.amazon.com/images/P/0894808311.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0894808311.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0894808311.01.LZZZZZZZ.jpg,,,,
2822,767903609,0767903609.jpg,http://ecx.images-amazon.com/images/I/41KAA5B2GML.jpg,Simple to Spectacular: How to Take One Basic Recipe to Four Levels of Sophistication,Jean-Georges Vongerichten,7,"Cookbooks, Food & Wine",Simple to Spectacular: How to Take One Basic Recipe to Four Levels of Sophistication,Jean-Georges Vongerichten,2000,Broadway Books,http://images.amazon.com/images/P/0767903609.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767903609.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767903609.01.LZZZZZZZ.jpg,,,,
2823,882894307,0882894307.jpg,http://ecx.images-amazon.com/images/I/51672H3BBTL.jpg,The Justin Wilson Gourmet and Gourmand Cookbook,Justin Wilson,7,"Cookbooks, Food & Wine",The Justin Wilson Gourmet and Gourmand Cookbook,Justin Wilson,1984,Pelican Publishing Company,http://images.amazon.com/images/P/0882894307.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0882894307.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0882894307.01.LZZZZZZZ.jpg,,,,
2824,688075908,0688075908.jpg,http://ecx.images-amazon.com/images/I/51dYrEYmWnL.jpg,The Frugal Gourmet on Our Immigrant Ancestors: Recipes You Should Have Gotten from Your Grandmother,Jeff Smith,7,"Cookbooks, Food & Wine",The Frugal Gourmet on Our Immigrant Ancestors: Recipes You Should Have Gotten from Your Grandmother,Jeff Smith,1990,William Morrow,http://images.amazon.com/images/P/0688075908.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688075908.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688075908.01.LZZZZZZZ.jpg,,,,
2825,471382574,0471382574.jpg,http://ecx.images-amazon.com/images/I/51AyO1AFkQL.jpg,The Professional Chef,Culinary Institute of America,7,"Cookbooks, Food & Wine","The Professional Chef, Seventh Edition",Culinary Institute of America,2001,Wiley,http://images.amazon.com/images/P/0471382574.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0471382574.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0471382574.01.LZZZZZZZ.jpg,,,,
2826,24103411,0024103411.jpg,http://ecx.images-amazon.com/images/I/51tioUajuNL.jpg,Food for Fifty: 9th edition,Grace Shugart,7,"Cookbooks, Food & Wine",Food for Fifty,Grace Shugart,1992,Prentice Hall,http://images.amazon.com/images/P/0024103411.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0024103411.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0024103411.01.LZZZZZZZ.jpg,,,,
2827,002863974X,002863974X.jpg,http://ecx.images-amazon.com/images/I/51VCY07FH1L.jpg,Complete Idiot's Guide to Throwing a Great Party,Patty Sachs,7,"Cookbooks, Food & Wine",Complete Idiot's Guide to Throwing a Great Party,Patty Sachs,2000,Alpha Books,http://images.amazon.com/images/P/002863974X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/002863974X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/002863974X.01.LZZZZZZZ.jpg,,,,
2828,471225169,0471225169.jpg,http://ecx.images-amazon.com/images/I/517HN8HXQ7L.jpg,"ServSafe Essentials, Second Edition (with the Scantron Certification Exam Form)",National Restaurant Association Educational Foundation,7,"Cookbooks, Food & Wine","ServSafe Essentials, Second Edition (with the Scantron Certification Exam Form)",Nra Educational Foundation,2002,John Wiley &amp; Sons,http://images.amazon.com/images/P/0471225169.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0471225169.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0471225169.01.LZZZZZZZ.jpg,,,,
2829,068806843X,068806843X.jpg,http://ecx.images-amazon.com/images/I/51-H8fmsrOL.jpg,Microwave Gourmet,Barbara Kafka,7,"Cookbooks, Food & Wine",Microwave Gourmet,Barbara Kafka,1987,Harpercollins,http://images.amazon.com/images/P/068806843X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068806843X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068806843X.01.LZZZZZZZ.jpg,,,,
2830,737020490,0737020490.jpg,http://ecx.images-amazon.com/images/I/518EWERPX5L.jpg,Savoring Mexico: Recipes and Reflections on Mexican Cooking (The Savoring Series),Marilyn Tausend,7,"Cookbooks, Food & Wine",Savoring Mexico: Recipes and Reflections on Mexican Cooking (The Savoring Series),Marilyn Tausend,2001,Time-Life Books,http://images.amazon.com/images/P/0737020490.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0737020490.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0737020490.01.LZZZZZZZ.jpg,,,,
2831,696015005,0696015005.jpg,http://ecx.images-amazon.com/images/I/41crtBu8XfL.jpg,Better Homes and Gardens Step-By-Step Microwave Cook Book (Better Homes & Gardens Step-By-Step),Better Homes and Gardens,7,"Cookbooks, Food & Wine",Better Homes and Gardens Step-By-Step Microwave Cook Book (Better Homes &amp; Gardens Step-By-Step),Better Homes and Gardens,1987,Meredith Books,http://images.amazon.com/images/P/0696015005.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0696015005.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0696015005.01.LZZZZZZZ.jpg,,,,
2832,312029101,0312029101.jpg,http://ecx.images-amazon.com/images/I/51X1YYNCObL.jpg,"Easy Livin' Microwave Cooking: A microwave instructor shares tips, secrets, & 200 easiest recipes for fast and delicious microwave meals",Karen K. Dwyer,7,"Cookbooks, Food & Wine",Easy Livin' Microwave Cooking: The New Microwave Primer,Karen Dwyer,1989,St. Martin's Press,http://images.amazon.com/images/P/0312029101.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312029101.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312029101.01.LZZZZZZZ.jpg,,,,
2833,394517644,0394517644.jpg,http://ecx.images-amazon.com/images/I/51ptDEkJ5UL.jpg,Betty Crocker's Microwave Cookbook,Betty Crocker Editors Staff,7,"Cookbooks, Food & Wine",Betty Crocker's Microwave Cookbook,Betty Crocker,1981,Random House Inc,http://images.amazon.com/images/P/0394517644.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394517644.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394517644.01.LZZZZZZZ.jpg,,,,
2834,671610678,0671610678.jpg,http://ecx.images-amazon.com/images/I/51xNvD2q9wL.jpg,Microwave Cooking Fruits and Vegetables,Litton,7,"Cookbooks, Food & Wine",Microwave Cooking Fruits and Vegetables,Litton,1981,Simon &amp; Schuster,http://images.amazon.com/images/P/0671610678.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671610678.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671610678.01.LZZZZZZZ.jpg,,,,
2835,517103370,0517103370.jpg,http://ecx.images-amazon.com/images/I/511R08B74ZL.jpg,Campbell's Quick & Easy Recipes,Patricia Teberg,7,"Cookbooks, Food & Wine",Campbell's Quick and Easy Recipes,Patricia Teberg,1994,Random House Value Publishing,http://images.amazon.com/images/P/0517103370.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517103370.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517103370.01.LZZZZZZZ.jpg,,,,
2836,696011603,0696011603.jpg,http://ecx.images-amazon.com/images/I/41IQwhDX0dL.jpg,Better Homes and Gardens Microwave Cooking for One or Two (Better Homes & Gardens),,7,"Cookbooks, Food & Wine",Better Homes and Gardens Microwave Cooking for One or Two (Better homes and gardens books),Linda Foley Woodrum,1983,Meredith Books,http://images.amazon.com/images/P/0696011603.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0696011603.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0696011603.01.LZZZZZZZ.jpg,,,,
2837,789474999,0789474999.jpg,http://ecx.images-amazon.com/images/I/512CF03CG7L.jpg,Ainsley Harriott's Gourmet Express (DK American Original),DK Publishing,7,"Cookbooks, Food & Wine",Ainsley Harriott's Gourmet Express (DK American Original),Ainsley Harriott,2001,DK Publishing Inc,http://images.amazon.com/images/P/0789474999.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0789474999.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0789474999.01.LZZZZZZZ.jpg,,,,
2838,156305177X,156305177X.jpg,http://ecx.images-amazon.com/images/I/615MYGXK8DL.jpg,"The Well-Filled Microwave Cookbook (Well-Filled Series , No 2)",Victoria Wise,7,"Cookbooks, Food & Wine","The Well-Filled Microwave Cookbook (Well-Filled Series , No 2)",Victoria Wise,1996,Workman Publishing,http://images.amazon.com/images/P/156305177X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/156305177X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/156305177X.01.LZZZZZZZ.jpg,,,,
2839,1580171052,1580171052.jpg,http://ecx.images-amazon.com/images/I/51laW2GX9kL.jpg,From Vines to Wines: The Complete Guide to Growing Grapes and Making Your Own Wine,Jeff Cox,7,"Cookbooks, Food & Wine",From Vines to Wines: The Complete Guide to Growing Grapes and Making Your Own Wine,Jeff Cox,1999,Storey Books,http://images.amazon.com/images/P/1580171052.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1580171052.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1580171052.01.LZZZZZZZ.jpg,,,,
2840,1878736868,1878736868.jpg,http://ecx.images-amazon.com/images/I/51x9h6D-VqL.jpg,"Sproutman's Kitchen Garden Cookbook: 250 flourless, Dairyless, Low Temperature, Low Fat, Low Salt, Living Food Vegetarian Recipes",Steve Meyerowitz,7,"Cookbooks, Food & Wine","Sproutman's Kitchen Garden Cookbook: 250 flourless, Dairyless, Low Temperature, Low Fat, Low Salt, Living Food Vegetarian Recipes",Steve Meyerowitz,1999,Sproutman Publications,http://images.amazon.com/images/P/1878736868.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1878736868.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1878736868.01.LZZZZZZZ.jpg,,,,
2841,62510258,0062510258.jpg,http://ecx.images-amazon.com/images/I/41X8r6ZqrGL.jpg,Epitaph for a Peach: Four Seasons on My Family Farm,David M. Masumoto,7,"Cookbooks, Food & Wine",Epitaph for a Peach: Four Seasons on My Family Farm,David M. Masumoto,1996,HarperSanFrancisco,http://images.amazon.com/images/P/0062510258.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0062510258.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0062510258.01.LZZZZZZZ.jpg,,,,
2842,895292467,0895292467.jpg,http://ecx.images-amazon.com/images/I/51Tz4j-d36L.jpg,The Sprouting Book: How to Grow and Use Sprouts to Maximize Your Health and Vitality,Ann Wigmore,7,"Cookbooks, Food & Wine",The Sprouting Book,Ann Wigmore,1986,Avery Publishing Group,http://images.amazon.com/images/P/0895292467.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0895292467.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0895292467.01.LZZZZZZZ.jpg,,,,
2843,60392622,0060392622.jpg,http://ecx.images-amazon.com/images/I/61vVyAWL0TL.jpg,Raw: The Uncook Book: New Vegetarian Food for Life,Juliano Brotman,7,"Cookbooks, Food & Wine",Raw : The Uncook Book: New Vegetarian Food for Life,Juliano Brotman,1999,Regan Books,http://images.amazon.com/images/P/0060392622.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060392622.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060392622.01.LZZZZZZZ.jpg,,,,
2844,767901800,0767901800.jpg,http://ecx.images-amazon.com/images/I/51k0L4g1yBL.jpg,Twelve Months of Monastery Soups,Victor D'Avila-Latourrette,7,"Cookbooks, Food & Wine",Twelve Months of Monastery Soups,Victor-Antoine D'Avila-Latourrette,1998,Broadway Books,http://images.amazon.com/images/P/0767901800.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767901800.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767901800.01.LZZZZZZZ.jpg,,,,
2845,28634691,0028634691.jpg,http://ecx.images-amazon.com/images/I/5132ObxE1nL.jpg,Betty Crocker's Slow Cooker Cookbook (Betty Crocker Cooking),Betty Crocker,7,"Cookbooks, Food & Wine",Betty Crocker's Slow Cooker Cookbook,Betty Crocker,1999,Betty Crocker,http://images.amazon.com/images/P/0028634691.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0028634691.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0028634691.01.LZZZZZZZ.jpg,,,,
2846,688161499,0688161499.jpg,http://ecx.images-amazon.com/images/I/51FUrCYPPXL.jpg,"The Ultimate Ice Cream Book: Over 500 Ice Creams, Sorbets, Granitas, Drinks, And More",Bruce Weinstein,7,"Cookbooks, Food & Wine","The Ultimate Ice Cream Book : Over 500 Ice Creams, Sorbets, Granitas, Drinks, And More",Bruce Weinstein,1999,Morrow Cookbooks,http://images.amazon.com/images/P/0688161499.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688161499.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688161499.01.LZZZZZZZ.jpg,,,,
2847,609604961,0609604961.jpg,http://ecx.images-amazon.com/images/I/518G2WJPMDL.jpg,The Cheese Plate,Max McCalman,7,"Cookbooks, Food & Wine",The Cheese Plate,Max McCalman,2002,Clarkson N Potter Publishers,http://images.amazon.com/images/P/0609604961.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609604961.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609604961.01.LZZZZZZZ.jpg,,,,
2848,553576518,0553576518.jpg,http://ecx.images-amazon.com/images/I/51X8yc%2BCp3L.jpg,Mable Hoffman's Crockery Cookery,Mable Hoffman,7,"Cookbooks, Food & Wine",Mable Hoffman's Crockery Cookery,Mable Hoffman,1997,Bantam Books,http://images.amazon.com/images/P/0553576518.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553576518.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553576518.01.LZZZZZZZ.jpg,,,,
2849,761122710,0761122710.jpg,http://ecx.images-amazon.com/images/I/61LcixWz1FL.jpg,Chocolate from the Cake Mix Doctor,Anne Byrn,7,"Cookbooks, Food & Wine",Chocolate from the Cake Mix Doctor,Anne Byrn,2001,Workman Publishing,http://images.amazon.com/images/P/0761122710.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0761122710.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0761122710.01.LZZZZZZZ.jpg,,,,
2850,60187115,0060187115.jpg,http://ecx.images-amazon.com/images/I/51L0hrerf%2BL.jpg,Chocolate: From Simple Cookies to Extravagant Showstoppers,Nick Malgieri,7,"Cookbooks, Food & Wine",Chocolate: From Simple Cookies to Extravagant Showstoppers,Nick Malgieri,1998,HarperCollins Publishers,http://images.amazon.com/images/P/0060187115.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060187115.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060187115.01.LZZZZZZZ.jpg,,,,
2851,847815641,0847815641.jpg,http://ecx.images-amazon.com/images/I/51G9LoKf0ML.jpg,Death by Chocolate: The Last Word on a Consuming Passion,Marcel Desaulniers,7,"Cookbooks, Food & Wine",Death by Chocolate : The Last Word on a Consuming Passion,Marcel Desaulniers,1993,Rizzoli International Publications,http://images.amazon.com/images/P/0847815641.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0847815641.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0847815641.01.LZZZZZZZ.jpg,,,,
2852,28631528,0028631528.jpg,http://ecx.images-amazon.com/images/I/61lTfXTHZGL.jpg,Fish: The Complete Guide to Buying and Cooking,Mark Bittman,7,"Cookbooks, Food & Wine",Fish  : The Complete Guide to Buying and Cooking,Mark  Bittman,1999,John Wiley &amp; Sons,http://images.amazon.com/images/P/0028631528.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0028631528.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0028631528.01.LZZZZZZZ.jpg,,,,
2853,767906918,0767906918.jpg,http://ecx.images-amazon.com/images/I/51SC0VDNK2L.jpg,The New Legal Sea Foods Cookbook,Roger Berkowitz,7,"Cookbooks, Food & Wine",The New Legal Sea Foods Cookbook,ROGER BERKOWITZ,2003,Broadway,http://images.amazon.com/images/P/0767906918.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767906918.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767906918.01.LZZZZZZZ.jpg,,,,
2854,911469052,0911469052.jpg,http://ecx.images-amazon.com/images/I/51AY%2Bp72awL.jpg,Stalking The Blue-Eyed Scallop (19640101),Euell Gibbons,7,"Cookbooks, Food & Wine",Stalking the Blue-Eyed Scallop,Euell Gibbons,1997,Alan C. Hood &amp; Company,http://images.amazon.com/images/P/0911469052.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0911469052.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0911469052.01.LZZZZZZZ.jpg,,,,
2855,848714792,0848714792.jpg,http://ecx.images-amazon.com/images/I/51w3bCnnJSL.jpg,The Bubba Gump Shrimp Co. Cookbook: Recipes and Reflections from FORREST GUMP,Southern Living Magazine,7,"Cookbooks, Food & Wine",The Bubba Gump Shrimp Co. Cookbook: Recipes &amp; Reflections from Forrest Gump,Winston Groom,1994,Oxmoor House,http://images.amazon.com/images/P/0848714792.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0848714792.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0848714792.01.LZZZZZZZ.jpg,,,,
2856,374512973,0374512973.jpg,http://ecx.images-amazon.com/images/I/41F5SvKEcoL.jpg,Oranges,John McPhee,7,"Cookbooks, Food & Wine",Oranges,John McPhee,1975,Noonday Press,http://images.amazon.com/images/P/0374512973.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374512973.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374512973.01.LZZZZZZZ.jpg,,,,
2857,1580171826,1580171826.jpg,http://ecx.images-amazon.com/images/I/51AkCh-Tu-L.jpg,"Making Wild Wines & Meads: 125 Unusual Recipes Using Herbs, Fruits, Flowers & More",Rich Gulling,7,"Cookbooks, Food & Wine","Making Wild Wines &amp; Meads: 125 Unusual Recipes Using Herbs, Fruits, Flowers &amp; More",Pattie Vargas,1999,Storey Books,http://images.amazon.com/images/P/1580171826.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1580171826.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1580171826.01.LZZZZZZZ.jpg,,,,
2858,895295636,0895295636.jpg,http://ecx.images-amazon.com/images/I/51de6O4WCSL.jpg,Foods That Heal,Dr. Bernard Jensen,7,"Cookbooks, Food & Wine",Foods That Heal: A Guide to Understanding and Using the Healing Powers of Natural Foods,"Bernard, Dr. Jensen",1993,Avery Publishing Group,http://images.amazon.com/images/P/0895295636.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0895295636.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0895295636.01.LZZZZZZZ.jpg,,,,
